customerId,customerName,customerCity,creditcardNumber,accountNumber,job,marital,education,housing,loan
436,Peter,San Jose,436,436,admin.,married,secondary,yes,no
437,CHRIS,Houston,437,437,blue-collar,married,secondary,no,no
438,Rhiannon,San Fransisco,438,438,management,single,tertiary,yes,no
439,Shelly,Los Angeles,439,439,technician,divorced,secondary,no,no
440,Ola,Jersey,440,440,admin.,married,secondary,yes,no
441,Stacey,San Antonio,441,441,services,married,primary,yes,no
442,Lisa,Dallas,442,442,technician,single,tertiary,yes,no
443,David,Santa Clara,443,443,blue-collar,married,secondary,yes,no
444,Jeanette,Rosselle,444,444,self-employed,single,secondary,yes,no
445,Adrian,Pittsburgh,445,445,technician,married,secondary,yes,no
446,Peter,Pennsylvania,446,446,admin.,divorced,secondary,yes,no
447,CHRIS,Columbia,447,447,technician,single,unknown,yes,no
448,Rhiannon,Newcastle,448,448,self-employed,married,unknown,yes,no
449,Shelly,New York,449,449,services,single,secondary,yes,no
450,Ola,San Jose,450,450,blue-collar,married,unknown,yes,no
451,Stacey,Houston,451,451,technician,married,secondary,yes,no
452,Lisa,San Fransisco,452,452,services,married,secondary,no,no
453,David,Los Angeles,453,453,management,divorced,unknown,yes,no
454,Jeanette,Jersey,454,454,management,married,tertiary,yes,yes
455,Adrian,San Antonio,455,455,blue-collar,married,secondary,yes,yes
456,Peter,Dallas,456,456,blue-collar,married,secondary,yes,yes
457,CHRIS,Santa Clara,457,457,admin.,single,secondary,yes,yes
458,Rhiannon,Rosselle,458,458,technician,married,secondary,yes,no
459,Shelly,Pittsburgh,459,459,blue-collar,single,secondary,no,no
460,Ola,Pennsylvania,460,460,blue-collar,married,secondary,yes,no
461,Stacey,Columbia,461,461,blue-collar,divorced,secondary,no,no
462,Lisa,Newcastle,462,462,blue-collar,married,primary,yes,no
463,David,New York,463,463,blue-collar,married,secondary,yes,no
464,Jeanette,San Jose,464,464,unemployed,married,primary,yes,no
465,Adrian,Houston,465,465,services,single,primary,yes,no
466,Peter,San Fransisco,466,466,retired,single,secondary,no,yes
467,CHRIS,Los Angeles,467,467,admin.,single,secondary,yes,no
468,Rhiannon,Jersey,468,468,blue-collar,married,primary,yes,no
469,Shelly,San Antonio,469,469,blue-collar,married,secondary,yes,no
470,Ola,Dallas,470,470,self-employed,married,tertiary,yes,no
471,Stacey,Santa Clara,471,471,services,divorced,secondary,yes,no
472,Lisa,Rosselle,472,472,housemaid,single,primary,yes,no
473,David,Pittsburgh,473,473,blue-collar,married,unknown,yes,no
474,Jeanette,Pennsylvania,474,474,blue-collar,married,secondary,yes,no
475,Adrian,Columbia,475,475,admin.,married,secondary,no,no
476,Peter,Newcastle,476,476,blue-collar,married,primary,yes,no
477,CHRIS,New York,477,477,management,married,tertiary,yes,no
478,Rhiannon,San Jose,478,478,management,single,secondary,yes,no
479,Shelly,Houston,479,479,admin.,single,secondary,yes,no
480,Ola,San Fransisco,480,480,management,single,secondary,yes,no
481,Stacey,Los Angeles,481,481,blue-collar,married,primary,yes,no
482,Lisa,Jersey,482,482,technician,married,secondary,yes,no
483,David,San Antonio,483,483,technician,married,secondary,yes,yes
484,Jeanette,Dallas,484,484,blue-collar,married,secondary,no,no
485,Adrian,Santa Clara,485,485,services,single,secondary,yes,no
486,Peter,Rosselle,486,486,management,divorced,primary,no,no
487,CHRIS,Pittsburgh,487,487,blue-collar,divorced,secondary,yes,yes
488,Rhiannon,Pennsylvania,488,488,management,divorced,tertiary,yes,yes
489,Shelly,Columbia,489,489,technician,married,unknown,yes,no
490,Ola,Newcastle,490,490,blue-collar,married,primary,yes,no
491,Stacey,New York,491,491,technician,married,secondary,yes,no
492,Lisa,San Jose,492,492,blue-collar,married,secondary,yes,no
493,David,Houston,493,493,blue-collar,married,secondary,yes,no
494,Jeanette,San Fransisco,494,494,unemployed,married,tertiary,no,no
495,Adrian,Los Angeles,495,495,blue-collar,divorced,secondary,yes,no
496,Peter,Jersey,496,496,admin.,single,secondary,yes,no
497,CHRIS,San Antonio,497,497,blue-collar,divorced,secondary,yes,no
498,Rhiannon,Dallas,498,498,blue-collar,divorced,secondary,yes,no
499,Shelly,Santa Clara,499,499,blue-collar,married,secondary,yes,no
500,Ola,Rosselle,500,500,technician,single,secondary,yes,no
501,Stacey,Pittsburgh,501,501,admin.,married,primary,yes,yes
502,Lisa,Pennsylvania,502,502,technician,single,unknown,no,no
503,David,Columbia,503,503,management,single,tertiary,yes,yes
504,Jeanette,Newcastle,504,504,blue-collar,married,secondary,yes,no
505,Adrian,New York,505,505,blue-collar,married,secondary,yes,no
506,Peter,San Jose,506,506,blue-collar,married,primary,yes,no
507,CHRIS,Houston,507,507,retired,divorced,secondary,yes,no
508,Rhiannon,San Fransisco,508,508,blue-collar,single,secondary,yes,no
509,Shelly,Los Angeles,509,509,retired,married,secondary,no,no
510,Ola,Jersey,510,510,admin.,single,secondary,yes,no
511,Stacey,San Antonio,511,511,retired,married,secondary,yes,no
512,Lisa,Dallas,512,512,admin.,married,secondary,yes,no
513,David,Santa Clara,513,513,unemployed,divorced,secondary,yes,no
514,Jeanette,Rosselle,514,514,blue-collar,married,primary,yes,yes
515,Adrian,Pittsburgh,515,515,management,divorced,secondary,yes,no
516,Peter,Pennsylvania,516,516,entrepreneur,married,secondary,yes,yes
517,CHRIS,Columbia,517,517,admin.,married,unknown,no,yes
518,Rhiannon,Newcastle,518,518,blue-collar,married,primary,yes,no
519,Shelly,New York,519,519,technician,married,secondary,yes,yes
520,Ola,San Jose,520,520,blue-collar,single,tertiary,yes,no
521,Stacey,Houston,521,521,management,single,unknown,yes,no
522,Lisa,San Fransisco,522,522,management,married,tertiary,no,no
523,David,Los Angeles,523,523,admin.,married,secondary,yes,no
524,Jeanette,Jersey,524,524,management,single,tertiary,yes,no
525,Adrian,San Antonio,525,525,retired,married,primary,yes,no
526,Peter,Dallas,526,526,blue-collar,married,secondary,yes,no
527,CHRIS,Santa Clara,527,527,management,married,secondary,yes,no
528,Rhiannon,Rosselle,528,528,management,married,tertiary,yes,no
529,Shelly,Pittsburgh,529,529,management,divorced,unknown,yes,no
530,Ola,Pennsylvania,530,530,admin.,divorced,secondary,yes,yes
531,Stacey,Columbia,531,531,blue-collar,married,primary,no,no
532,Lisa,Newcastle,532,532,housemaid,married,primary,yes,no
533,David,New York,533,533,services,single,secondary,yes,no
534,Jeanette,San Jose,534,534,management,single,tertiary,yes,no
535,Adrian,Houston,535,535,admin.,married,secondary,yes,no
536,Peter,San Fransisco,536,536,blue-collar,divorced,secondary,yes,no
537,CHRIS,Los Angeles,537,537,blue-collar,married,secondary,yes,no
538,Rhiannon,Jersey,538,538,blue-collar,married,primary,yes,no
539,Shelly,San Antonio,539,539,blue-collar,married,unknown,yes,no
540,Ola,Dallas,540,540,blue-collar,married,primary,yes,no
541,Stacey,Santa Clara,541,541,blue-collar,married,secondary,yes,no
542,Lisa,Rosselle,542,542,services,divorced,secondary,yes,no
543,David,Pittsburgh,543,543,technician,married,primary,yes,no
544,Jeanette,Pennsylvania,544,544,admin.,single,secondary,yes,no
545,Adrian,Columbia,545,545,unemployed,single,secondary,yes,no
546,Peter,Newcastle,546,546,admin.,married,secondary,yes,no
547,CHRIS,New York,547,547,blue-collar,divorced,unknown,yes,no
548,Rhiannon,San Jose,548,548,blue-collar,married,secondary,yes,no
549,Shelly,Houston,549,549,self-employed,married,tertiary,yes,no
550,Ola,San Fransisco,550,550,services,married,secondary,yes,no
551,Stacey,Los Angeles,551,551,services,divorced,secondary,yes,yes
552,Lisa,Jersey,552,552,admin.,married,secondary,yes,no
553,David,San Antonio,553,553,student,single,tertiary,yes,no
554,Jeanette,Dallas,554,554,self-employed,married,unknown,yes,no
555,Adrian,Santa Clara,555,555,blue-collar,married,secondary,yes,no
556,Peter,Rosselle,556,556,admin.,married,secondary,yes,no
557,CHRIS,Pittsburgh,557,557,services,divorced,primary,yes,no
558,Rhiannon,Pennsylvania,558,558,admin.,divorced,secondary,yes,no
559,Shelly,Columbia,559,559,blue-collar,divorced,unknown,yes,no
560,Ola,Newcastle,560,560,technician,married,secondary,yes,no
561,Stacey,New York,561,561,blue-collar,married,secondary,no,no
562,Lisa,San Jose,562,562,admin.,divorced,secondary,yes,no
563,David,Houston,563,563,entrepreneur,married,secondary,yes,no
564,Jeanette,San Fransisco,564,564,technician,married,secondary,yes,no
565,Adrian,Los Angeles,565,565,services,divorced,secondary,yes,yes
566,Peter,Jersey,566,566,blue-collar,married,primary,yes,yes
567,CHRIS,San Antonio,567,567,management,married,unknown,yes,no
568,Rhiannon,Dallas,568,568,unemployed,married,secondary,yes,no
569,Shelly,Santa Clara,569,569,blue-collar,married,secondary,no,no
570,Ola,Rosselle,570,570,services,single,secondary,yes,no
571,Stacey,Pittsburgh,571,571,technician,married,unknown,yes,no
572,Lisa,Pennsylvania,572,572,blue-collar,married,secondary,yes,no
573,David,Columbia,573,573,blue-collar,single,primary,yes,yes
574,Jeanette,Newcastle,574,574,technician,married,unknown,no,no
575,Adrian,New York,575,575,services,married,secondary,no,no
576,Peter,San Jose,576,576,retired,married,secondary,yes,yes
577,CHRIS,Houston,577,577,entrepreneur,married,secondary,no,no
578,Rhiannon,San Fransisco,578,578,technician,married,secondary,yes,no
579,Shelly,Los Angeles,579,579,blue-collar,married,primary,yes,no
580,Ola,Jersey,580,580,services,married,secondary,yes,no
581,Stacey,San Antonio,581,581,blue-collar,divorced,primary,yes,yes
582,Lisa,Dallas,582,582,technician,divorced,secondary,yes,no
583,David,Santa Clara,583,583,services,divorced,primary,yes,no
584,Jeanette,Rosselle,584,584,management,married,tertiary,yes,no
585,Adrian,Pittsburgh,585,585,technician,married,primary,yes,no
586,Peter,Pennsylvania,586,586,blue-collar,married,primary,yes,no
587,CHRIS,Columbia,587,587,blue-collar,married,secondary,yes,no
588,Rhiannon,Newcastle,588,588,services,married,secondary,yes,no
589,Shelly,New York,589,589,technician,single,secondary,yes,no
590,Ola,San Jose,590,590,blue-collar,married,primary,yes,yes
591,Stacey,Houston,591,591,technician,single,secondary,yes,no
592,Lisa,San Fransisco,592,592,technician,married,secondary,yes,no
593,David,Los Angeles,593,593,admin.,divorced,primary,yes,no
594,Jeanette,Jersey,594,594,retired,married,secondary,no,yes
595,Adrian,San Antonio,595,595,services,divorced,secondary,yes,no
596,Peter,Dallas,596,596,services,divorced,secondary,no,no
597,CHRIS,Santa Clara,597,597,services,married,secondary,yes,no
598,Rhiannon,Rosselle,598,598,blue-collar,married,secondary,no,no
599,Shelly,Pittsburgh,599,599,technician,married,tertiary,no,no
600,Ola,Pennsylvania,600,600,self-employed,married,secondary,yes,no
601,Stacey,Columbia,601,601,blue-collar,married,secondary,yes,no
602,Lisa,Newcastle,602,602,blue-collar,married,secondary,yes,no
603,David,New York,603,603,services,single,unknown,yes,no
604,Jeanette,San Jose,604,604,blue-collar,married,primary,yes,yes
605,Adrian,Houston,605,605,blue-collar,married,secondary,yes,yes
606,Peter,San Fransisco,606,606,blue-collar,married,secondary,yes,yes
607,CHRIS,Los Angeles,607,607,technician,married,unknown,no,no
608,Rhiannon,Jersey,608,608,blue-collar,married,primary,yes,yes
609,Shelly,San Antonio,609,609,self-employed,married,secondary,yes,no
610,Ola,Dallas,610,610,services,married,secondary,yes,yes
611,Stacey,Santa Clara,611,611,technician,single,tertiary,yes,no
612,Lisa,Rosselle,612,612,management,divorced,tertiary,yes,no
613,David,Pittsburgh,613,613,services,married,primary,yes,no
614,Jeanette,Pennsylvania,614,614,blue-collar,married,secondary,yes,no
615,Adrian,Columbia,615,615,technician,married,unknown,yes,no
616,Peter,Newcastle,616,616,management,married,tertiary,yes,no
617,CHRIS,New York,617,617,blue-collar,single,tertiary,yes,yes
618,Rhiannon,San Jose,618,618,blue-collar,married,primary,yes,no
619,Shelly,Houston,619,619,blue-collar,married,primary,yes,no
620,Ola,San Fransisco,620,620,technician,single,unknown,yes,no
621,Stacey,Los Angeles,621,621,technician,married,secondary,no,no
622,Lisa,Jersey,622,622,technician,divorced,secondary,yes,yes
623,David,San Antonio,623,623,technician,married,secondary,yes,no
624,Jeanette,Dallas,624,624,retired,married,primary,yes,no
625,Adrian,Santa Clara,625,625,technician,married,secondary,yes,no
626,Peter,Rosselle,626,626,management,single,tertiary,yes,no
627,CHRIS,Pittsburgh,627,627,unemployed,married,secondary,yes,no
628,Rhiannon,Pennsylvania,628,628,technician,divorced,secondary,yes,no
629,Shelly,Columbia,629,629,admin.,single,unknown,yes,no
630,Ola,Newcastle,630,630,technician,married,secondary,yes,yes
631,Stacey,New York,631,631,admin.,divorced,unknown,yes,no
632,Lisa,San Jose,632,632,admin.,single,tertiary,yes,no
633,David,Houston,633,633,blue-collar,married,primary,yes,no
634,Jeanette,San Fransisco,634,634,services,married,tertiary,no,no
635,Adrian,Los Angeles,635,635,entrepreneur,married,tertiary,yes,yes
636,Peter,Jersey,636,636,services,married,secondary,no,no
637,CHRIS,San Antonio,637,637,blue-collar,divorced,primary,yes,no
638,Rhiannon,Dallas,638,638,unemployed,divorced,secondary,yes,no
639,Shelly,Santa Clara,639,639,services,divorced,secondary,yes,no
640,Ola,Rosselle,640,640,admin.,married,secondary,yes,yes
641,Stacey,Pittsburgh,641,641,management,single,secondary,yes,no
642,Lisa,Pennsylvania,642,642,blue-collar,married,primary,yes,no
643,David,Columbia,643,643,blue-collar,single,secondary,yes,no
644,Jeanette,Newcastle,644,644,technician,single,secondary,yes,no
645,Adrian,New York,645,645,unemployed,married,secondary,yes,no
646,Peter,San Jose,646,646,entrepreneur,married,tertiary,yes,no
647,CHRIS,Houston,647,647,technician,married,secondary,yes,yes
648,Rhiannon,San Fransisco,648,648,student,single,secondary,yes,no
649,Shelly,Los Angeles,649,649,management,married,tertiary,yes,no
650,Ola,Jersey,650,650,technician,married,secondary,yes,yes
651,Stacey,San Antonio,651,651,student,single,secondary,yes,no
652,Lisa,Dallas,652,652,admin.,single,secondary,yes,no
653,David,Santa Clara,653,653,self-employed,divorced,tertiary,yes,no
654,Jeanette,Rosselle,654,654,admin.,married,secondary,yes,no
655,Adrian,Pittsburgh,655,655,technician,single,secondary,yes,no
656,Peter,Pennsylvania,656,656,blue-collar,married,secondary,yes,no
657,CHRIS,Columbia,657,657,services,married,unknown,no,no
658,Rhiannon,Newcastle,658,658,blue-collar,married,primary,yes,yes
659,Shelly,New York,659,659,admin.,married,secondary,yes,no
660,Ola,San Jose,660,660,management,married,unknown,yes,no
661,Stacey,Houston,661,661,admin.,married,tertiary,yes,no
662,Lisa,San Fransisco,662,662,services,married,secondary,yes,no
663,David,Los Angeles,663,663,admin.,single,secondary,yes,no
664,Jeanette,Jersey,664,664,blue-collar,married,secondary,yes,no
665,Adrian,San Antonio,665,665,entrepreneur,married,unknown,yes,no
666,Peter,Dallas,666,666,blue-collar,married,secondary,yes,no
667,CHRIS,Santa Clara,667,667,admin.,single,secondary,yes,no
668,Rhiannon,Rosselle,668,668,technician,single,secondary,yes,no
669,Shelly,Pittsburgh,669,669,self-employed,married,primary,yes,no
670,Ola,Pennsylvania,670,670,services,divorced,secondary,yes,no
671,Stacey,Columbia,671,671,blue-collar,married,primary,yes,no
672,Lisa,Newcastle,672,672,blue-collar,single,secondary,yes,no
673,David,New York,673,673,self-employed,married,secondary,yes,no
674,Jeanette,San Jose,674,674,blue-collar,married,secondary,yes,no
675,Adrian,Houston,675,675,management,single,tertiary,yes,no
676,Peter,San Fransisco,676,676,management,married,tertiary,yes,no
677,CHRIS,Los Angeles,677,677,blue-collar,married,primary,yes,yes
678,Rhiannon,Jersey,678,678,technician,married,secondary,yes,no
679,Shelly,San Antonio,679,679,management,single,secondary,yes,no
680,Ola,Dallas,680,680,admin.,married,secondary,yes,no
681,Stacey,Santa Clara,681,681,services,married,unknown,yes,no
682,Lisa,Rosselle,682,682,services,divorced,secondary,yes,no
683,David,Pittsburgh,683,683,admin.,married,secondary,yes,yes
684,Jeanette,Pennsylvania,684,684,admin.,married,secondary,yes,no
685,Adrian,Columbia,685,685,management,married,tertiary,yes,no
686,Peter,Newcastle,686,686,services,married,secondary,yes,no
687,CHRIS,New York,687,687,management,single,tertiary,yes,no
688,Rhiannon,San Jose,688,688,admin.,married,secondary,yes,yes
689,Shelly,Houston,689,689,management,married,tertiary,yes,no
690,Ola,San Fransisco,690,690,blue-collar,married,primary,yes,no
691,Stacey,Los Angeles,691,691,student,single,secondary,yes,no
692,Lisa,Jersey,692,692,blue-collar,married,primary,yes,no
693,David,San Antonio,693,693,technician,married,secondary,yes,no
694,Jeanette,Dallas,694,694,services,married,secondary,yes,no
695,Adrian,Santa Clara,695,695,technician,married,secondary,yes,yes
696,Peter,Rosselle,696,696,entrepreneur,married,tertiary,yes,no
697,CHRIS,Pittsburgh,697,697,admin.,married,secondary,yes,no
698,Rhiannon,Pennsylvania,698,698,blue-collar,married,secondary,yes,no
699,Shelly,Columbia,699,699,technician,single,unknown,yes,no
700,Ola,Newcastle,700,700,management,married,tertiary,yes,no
701,Stacey,New York,701,701,services,single,secondary,yes,yes
702,Lisa,San Jose,702,702,blue-collar,married,unknown,yes,no
703,David,Houston,703,703,admin.,married,secondary,no,no
